year,variable,value,zip code
2017,percent_bachelors_degree_or_higher,40.9,60655
2017,percent_bachelors_degree_or_higher,34,06052
2017,percent_bachelors_degree_or_higher,20.7,24127
2017,percent_bachelors_degree_or_higher,28,49236
2017,percent_bachelors_degree_or_higher,24.1,14609
2017,percent_bachelors_degree_or_higher,16.5,48723
2017,percent_bachelors_degree_or_higher,21.6,89027
2017,percent_bachelors_degree_or_higher,7.4,42354
2017,percent_bachelors_degree_or_higher,11.7,71101
2017,percent_bachelors_degree_or_higher,14.2,37160
2017,percent_bachelors_degree_or_higher,19,44644
2017,percent_bachelors_degree_or_higher,4.8,99330
2017,percent_bachelors_degree_or_higher,21.3,36314
2017,percent_bachelors_degree_or_higher,0,04227
2017,percent_bachelors_degree_or_higher,36.8,44131
2017,percent_bachelors_degree_or_higher,48.6,08226
2017,percent_bachelors_degree_or_higher,14.5,38233
2017,percent_bachelors_degree_or_higher,20.3,42366
2017,percent_bachelors_degree_or_higher,24.8,85541
2017,percent_bachelors_degree_or_higher,19.1,28391
2017,percent_bachelors_degree_or_higher,46.3,36106
2017,percent_bachelors_degree_or_higher,23.5,83220
2017,percent_bachelors_degree_or_higher,17.4,29432
2017,percent_bachelors_degree_or_higher,34.8,75074
2017,percent_bachelors_degree_or_higher,26.6,79087
2017,percent_bachelors_degree_or_higher,39.7,81601
2017,percent_bachelors_degree_or_higher,55.8,91362
2017,percent_bachelors_degree_or_higher,54.3,74114
2017,percent_bachelors_degree_or_higher,16.9,40701
2017,percent_bachelors_degree_or_higher,100,76685
2017,percent_bachelors_degree_or_higher,21.8,33584
2017,percent_bachelors_degree_or_higher,14.3,55605
2017,percent_bachelors_degree_or_higher,16.6,16141
2017,percent_bachelors_degree_or_higher,11.7,44851
2017,percent_bachelors_degree_or_higher,10.5,90220
2017,percent_bachelors_degree_or_higher,13.6,28080
2017,percent_bachelors_degree_or_higher,38.1,56525
2017,percent_bachelors_degree_or_higher,28.6,95945
2017,percent_bachelors_degree_or_higher,13.2,33876
2017,percent_bachelors_degree_or_higher,8.4,39063
2017,percent_bachelors_degree_or_higher,17.8,91761
2017,percent_bachelors_degree_or_higher,13.6,75140
2017,percent_bachelors_degree_or_higher,7.5,93960
2017,percent_bachelors_degree_or_higher,7.2,19964
2017,percent_bachelors_degree_or_higher,15.8,61327
2017,percent_bachelors_degree_or_higher,17.6,56097
2017,percent_bachelors_degree_or_higher,17.2,45344
2017,percent_bachelors_degree_or_higher,6.9,13302
2017,percent_bachelors_degree_or_higher,9.4,92345
2017,percent_bachelors_degree_or_higher,92.3,00906
2017,percent_bachelors_degree_or_higher,7.7,38342
2017,percent_bachelors_degree_or_higher,10.6,39097
2017,percent_bachelors_degree_or_higher,26.6,49346
2017,percent_bachelors_degree_or_higher,34.4,08859
2017,percent_bachelors_degree_or_higher,49.2,65810
2017,percent_bachelors_degree_or_higher,22,19943
2017,percent_bachelors_degree_or_higher,16.5,14081
2017,percent_bachelors_degree_or_higher,43.4,30144
2017,percent_bachelors_degree_or_higher,13.9,39828
2017,percent_bachelors_degree_or_higher,29.8,21085
2017,percent_bachelors_degree_or_higher,22.2,16120
2017,percent_bachelors_degree_or_higher,30.4,67502
2017,percent_bachelors_degree_or_higher,19.6,79236
2017,percent_bachelors_degree_or_higher,16.3,45743
2017,percent_bachelors_degree_or_higher,21.1,62975
2017,percent_bachelors_degree_or_higher,13.7,70586
2017,percent_bachelors_degree_or_higher,47.5,05677
2017,percent_bachelors_degree_or_higher,19.9,67842
2017,percent_bachelors_degree_or_higher,"-666,666,666",88033
2017,percent_bachelors_degree_or_higher,12.3,45349
2017,percent_bachelors_degree_or_higher,13.7,68654
2017,percent_bachelors_degree_or_higher,54.7,08008
2017,percent_bachelors_degree_or_higher,0,17056
2017,percent_bachelors_degree_or_higher,16.9,04254
2017,percent_bachelors_degree_or_higher,12.6,51357
2017,percent_bachelors_degree_or_higher,28.2,58521
2017,percent_bachelors_degree_or_higher,16.9,32211
2017,percent_bachelors_degree_or_higher,11.3,43764
2017,percent_bachelors_degree_or_higher,17.8,57077
2017,percent_bachelors_degree_or_higher,46.6,87558
2017,percent_bachelors_degree_or_higher,62.3,08247
2017,percent_bachelors_degree_or_higher,23.9,21921
2017,percent_bachelors_degree_or_higher,4.7,08314
2017,percent_bachelors_degree_or_higher,9.6,60632
2017,percent_bachelors_degree_or_higher,10.5,54746
2017,percent_bachelors_degree_or_higher,13.2,68722
2017,percent_bachelors_degree_or_higher,23.7,33773
2017,percent_bachelors_degree_or_higher,30.7,18073
2017,percent_bachelors_degree_or_higher,21.8,56447
2017,percent_bachelors_degree_or_higher,11.2,96774
2017,percent_bachelors_degree_or_higher,13,60113
2017,percent_bachelors_degree_or_higher,25.2,04285
2017,percent_bachelors_degree_or_higher,28.5,54540
2017,percent_bachelors_degree_or_higher,22.5,56734
2017,percent_bachelors_degree_or_higher,8.5,73491
2017,percent_bachelors_degree_or_higher,22.9,64055
2017,percent_bachelors_degree_or_higher,11.4,54722
2017,percent_bachelors_degree_or_higher,15.5,84083
2017,percent_bachelors_degree_or_higher,0,89317
2017,percent_bachelors_degree_or_higher,34.7,67491
2017,percent_bachelors_degree_or_higher,1.3,60974
2017,percent_bachelors_degree_or_higher,19,43524
2017,percent_bachelors_degree_or_higher,0,74117
2017,percent_bachelors_degree_or_higher,14.1,15779
2017,percent_bachelors_degree_or_higher,22.2,56031
2017,percent_bachelors_degree_or_higher,15.1,67950
2017,percent_bachelors_degree_or_higher,58.5,20002
2017,percent_bachelors_degree_or_higher,9.3,70576
2017,percent_bachelors_degree_or_higher,47.6,44697
2017,percent_bachelors_degree_or_higher,10.1,18242
2017,percent_bachelors_degree_or_higher,81.5,10518
2017,percent_bachelors_degree_or_higher,23.4,12594
2017,percent_bachelors_degree_or_higher,14.2,45356
2017,percent_bachelors_degree_or_higher,60.7,55120
2017,percent_bachelors_degree_or_higher,16.2,95357
2017,percent_bachelors_degree_or_higher,5.1,68362
2017,percent_bachelors_degree_or_higher,29.8,99841
2017,percent_bachelors_degree_or_higher,69.2,98110
2017,percent_bachelors_degree_or_higher,0,25826
2017,percent_bachelors_degree_or_higher,26,14903
2017,percent_bachelors_degree_or_higher,13.5,72103
2017,percent_bachelors_degree_or_higher,6.5,29727
2017,percent_bachelors_degree_or_higher,36.5,97540
2017,percent_bachelors_degree_or_higher,8.1,50476
2017,percent_bachelors_degree_or_higher,27.4,80136
2017,percent_bachelors_degree_or_higher,30.4,02915
2017,percent_bachelors_degree_or_higher,28.3,50130
2017,percent_bachelors_degree_or_higher,28.9,97222
2017,percent_bachelors_degree_or_higher,29.9,53083
2017,percent_bachelors_degree_or_higher,23.6,95383
2017,percent_bachelors_degree_or_higher,36.3,10301
2017,percent_bachelors_degree_or_higher,54.1,05602
2017,percent_bachelors_degree_or_higher,18.1,16935
2017,percent_bachelors_degree_or_higher,25.6,95969
2017,percent_bachelors_degree_or_higher,15.8,59077
2017,percent_bachelors_degree_or_higher,18.2,44864
2017,percent_bachelors_degree_or_higher,52.5,07410
2017,percent_bachelors_degree_or_higher,22.9,99032
2017,percent_bachelors_degree_or_higher,"-666,666,666",80939
2017,percent_bachelors_degree_or_higher,28.8,30623
2017,percent_bachelors_degree_or_higher,26.1,69219
2017,percent_bachelors_degree_or_higher,10.8,86333
2017,percent_bachelors_degree_or_higher,16.5,56357
2017,percent_bachelors_degree_or_higher,19.5,40069
2017,percent_bachelors_degree_or_higher,10.6,26570
2017,percent_bachelors_degree_or_higher,28.6,61072
2017,percent_bachelors_degree_or_higher,43.1,10965
2017,percent_bachelors_degree_or_higher,11.3,28642
2017,percent_bachelors_degree_or_higher,18.4,15775
2017,percent_bachelors_degree_or_higher,12.8,62627
2017,percent_bachelors_degree_or_higher,20.3,44870
2017,percent_bachelors_degree_or_higher,39.3,73069
2017,percent_bachelors_degree_or_higher,45.2,31407
2017,percent_bachelors_degree_or_higher,31.1,90620
2017,percent_bachelors_degree_or_higher,14.1,14707
2017,percent_bachelors_degree_or_higher,68.3,92660
2017,percent_bachelors_degree_or_higher,47.5,76955
2017,percent_bachelors_degree_or_higher,6.8,72020
2017,percent_bachelors_degree_or_higher,35.1,87529
2017,percent_bachelors_degree_or_higher,17.3,48413
2017,percent_bachelors_degree_or_higher,12.4,70730
2017,percent_bachelors_degree_or_higher,36.4,92845
2017,percent_bachelors_degree_or_higher,9.2,64780
2017,percent_bachelors_degree_or_higher,9.1,24054
2017,percent_bachelors_degree_or_higher,31.4,92081
2017,percent_bachelors_degree_or_higher,15.9,66757
2017,percent_bachelors_degree_or_higher,32.8,00778
2017,percent_bachelors_degree_or_higher,6.5,61112
2017,percent_bachelors_degree_or_higher,17,46798
2017,percent_bachelors_degree_or_higher,19.8,67869
2017,percent_bachelors_degree_or_higher,16,67951
2017,percent_bachelors_degree_or_higher,12.8,36611
2017,percent_bachelors_degree_or_higher,0,88003
2017,percent_bachelors_degree_or_higher,47.4,19012
2017,percent_bachelors_degree_or_higher,22.2,52220
2017,percent_bachelors_degree_or_higher,6.4,90255
2017,percent_bachelors_degree_or_higher,19.6,12740
2017,percent_bachelors_degree_or_higher,55.1,07738
2017,percent_bachelors_degree_or_higher,11.1,47331
2017,percent_bachelors_degree_or_higher,43.4,25303
2017,percent_bachelors_degree_or_higher,8.2,40863
2017,percent_bachelors_degree_or_higher,39.6,13026
2017,percent_bachelors_degree_or_higher,21.9,63125
2017,percent_bachelors_degree_or_higher,16.1,49330
2017,percent_bachelors_degree_or_higher,12.4,50628
2017,percent_bachelors_degree_or_higher,20.6,58361
2017,percent_bachelors_degree_or_higher,8.6,87064
2017,percent_bachelors_degree_or_higher,8.8,15925
2017,percent_bachelors_degree_or_higher,16.4,28128
2017,percent_bachelors_degree_or_higher,13.5,76067
2017,percent_bachelors_degree_or_higher,35.4,52403
2017,percent_bachelors_degree_or_higher,32.6,06483
2017,percent_bachelors_degree_or_higher,45.7,34685
2017,percent_bachelors_degree_or_higher,14.8,14480
2017,percent_bachelors_degree_or_higher,15.7,49036
2017,percent_bachelors_degree_or_higher,6.9,45158
2017,percent_bachelors_degree_or_higher,29.6,12997
2017,percent_bachelors_degree_or_higher,22.7,97060
2017,percent_bachelors_degree_or_higher,18.3,81641
2017,percent_bachelors_degree_or_higher,16.8,65753
2017,percent_bachelors_degree_or_higher,10.1,37095
2017,percent_bachelors_degree_or_higher,18.2,75844
2017,percent_bachelors_degree_or_higher,10.1,15687
2017,percent_bachelors_degree_or_higher,11.6,75567
2017,percent_bachelors_degree_or_higher,9.6,39335
2017,percent_bachelors_degree_or_higher,0,43117
2017,percent_bachelors_degree_or_higher,27,10461
2017,percent_bachelors_degree_or_higher,"-666,666,666",10112
2017,percent_bachelors_degree_or_higher,87.5,89823
2017,percent_bachelors_degree_or_higher,20.6,61015
2017,percent_bachelors_degree_or_higher,28.3,62344
2017,percent_bachelors_degree_or_higher,13.4,89418
2017,percent_bachelors_degree_or_higher,13.8,63072
2017,percent_bachelors_degree_or_higher,21.7,96002
2017,percent_bachelors_degree_or_higher,27.2,76110
2017,percent_bachelors_degree_or_higher,18.4,45674
2017,percent_bachelors_degree_or_higher,15.2,72469
2017,percent_bachelors_degree_or_higher,20.6,68979
2017,percent_bachelors_degree_or_higher,15.1,18655
2017,percent_bachelors_degree_or_higher,18.1,23842
2017,percent_bachelors_degree_or_higher,9.9,48865
2017,percent_bachelors_degree_or_higher,32.4,37774
2017,percent_bachelors_degree_or_higher,14.5,15737
2017,percent_bachelors_degree_or_higher,10,64656
2017,percent_bachelors_degree_or_higher,0,65461
2017,percent_bachelors_degree_or_higher,10.4,81033
2017,percent_bachelors_degree_or_higher,22.6,62091
2017,percent_bachelors_degree_or_higher,44.7,06906
2017,percent_bachelors_degree_or_higher,36.1,87827
2017,percent_bachelors_degree_or_higher,16.7,04619
2017,percent_bachelors_degree_or_higher,15.3,51631
2017,percent_bachelors_degree_or_higher,21.8,96755
2017,percent_bachelors_degree_or_higher,26.3,03303
2017,percent_bachelors_degree_or_higher,42.6,84042
2017,percent_bachelors_degree_or_higher,15,50421
2017,percent_bachelors_degree_or_higher,8.8,27831
2017,percent_bachelors_degree_or_higher,46.5,89509
2017,percent_bachelors_degree_or_higher,24.8,99169
2017,percent_bachelors_degree_or_higher,6.1,80726
2017,percent_bachelors_degree_or_higher,41.1,92624
2017,percent_bachelors_degree_or_higher,15.8,47368
2017,percent_bachelors_degree_or_higher,20.9,24293
2017,percent_bachelors_degree_or_higher,31.2,29860
2017,percent_bachelors_degree_or_higher,54.5,93441
2017,percent_bachelors_degree_or_higher,9.3,29437
2017,percent_bachelors_degree_or_higher,4.2,72854
2017,percent_bachelors_degree_or_higher,16,14550
2017,percent_bachelors_degree_or_higher,33.2,95825
2017,percent_bachelors_degree_or_higher,45.7,03054
2017,percent_bachelors_degree_or_higher,22.1,15145
2017,percent_bachelors_degree_or_higher,9.9,75568
2017,percent_bachelors_degree_or_higher,17.6,35135
2017,percent_bachelors_degree_or_higher,22.8,33576
2017,percent_bachelors_degree_or_higher,25,08087
2017,percent_bachelors_degree_or_higher,11.1,37354
2017,percent_bachelors_degree_or_higher,84.4,07043
2017,percent_bachelors_degree_or_higher,63.4,02472
2017,percent_bachelors_degree_or_higher,3.7,23083
2017,percent_bachelors_degree_or_higher,6.8,62871
2017,percent_bachelors_degree_or_higher,41.1,80863
2017,percent_bachelors_degree_or_higher,13.8,50562
2017,percent_bachelors_degree_or_higher,5.7,99548
2017,percent_bachelors_degree_or_higher,30.2,50125
2017,percent_bachelors_degree_or_higher,71.2,06853
2017,percent_bachelors_degree_or_higher,24.8,49265
2017,percent_bachelors_degree_or_higher,9,18828
2017,percent_bachelors_degree_or_higher,44.5,05461
2017,percent_bachelors_degree_or_higher,16,95955
2017,percent_bachelors_degree_or_higher,16.9,13605
2017,percent_bachelors_degree_or_higher,29.3,23192
2017,percent_bachelors_degree_or_higher,54.6,77077
2017,percent_bachelors_degree_or_higher,35.4,71909
2017,percent_bachelors_degree_or_higher,15.1,52765
2017,percent_bachelors_degree_or_higher,17.3,93221
2017,percent_bachelors_degree_or_higher,8.6,63673
2017,percent_bachelors_degree_or_higher,12.2,77564
2017,percent_bachelors_degree_or_higher,5.1,72168
2017,percent_bachelors_degree_or_higher,11.4,43906
2017,percent_bachelors_degree_or_higher,26.6,46555
2017,percent_bachelors_degree_or_higher,18.8,63028
2017,percent_bachelors_degree_or_higher,19.8,31320
2017,percent_bachelors_degree_or_higher,12.7,73002
2017,percent_bachelors_degree_or_higher,17.8,68831
2017,percent_bachelors_degree_or_higher,9.9,88022
2017,percent_bachelors_degree_or_higher,21.4,79042
2017,percent_bachelors_degree_or_higher,43.8,98068
2017,percent_bachelors_degree_or_higher,43.2,11789
2017,percent_bachelors_degree_or_higher,49.3,60647
2017,percent_bachelors_degree_or_higher,"-666,666,666",82073
2017,percent_bachelors_degree_or_higher,13.8,27209
2017,percent_bachelors_degree_or_higher,8.2,06350
2017,percent_bachelors_degree_or_higher,17.9,54828
2017,percent_bachelors_degree_or_higher,18.7,33781
2017,percent_bachelors_degree_or_higher,0,15443
2017,percent_bachelors_degree_or_higher,22.4,72108
2017,percent_bachelors_degree_or_higher,30.7,12018
2017,percent_bachelors_degree_or_higher,15.5,28071
2017,percent_bachelors_degree_or_higher,8.8,47010
2017,percent_bachelors_degree_or_higher,8.4,78537
2017,percent_bachelors_degree_or_higher,36.7,55328
2017,percent_bachelors_degree_or_higher,22.2,19477
2017,percent_bachelors_degree_or_higher,16.1,95116
2017,percent_bachelors_degree_or_higher,16.2,53805
2017,percent_bachelors_degree_or_higher,2.1,65617
2017,percent_bachelors_degree_or_higher,11.2,27047
2017,percent_bachelors_degree_or_higher,12.6,24586
2017,percent_bachelors_degree_or_higher,72.6,11201
2017,percent_bachelors_degree_or_higher,16.9,52752
2017,percent_bachelors_degree_or_higher,11.3,75792
2017,percent_bachelors_degree_or_higher,11.2,26180
2017,percent_bachelors_degree_or_higher,38.8,80831
2017,percent_bachelors_degree_or_higher,9,70732
2017,percent_bachelors_degree_or_higher,15.9,46017
2017,percent_bachelors_degree_or_higher,47.8,77069
2017,percent_bachelors_degree_or_higher,24.9,32328
2017,percent_bachelors_degree_or_higher,11.7,22641
2017,percent_bachelors_degree_or_higher,36.8,97321
2017,percent_bachelors_degree_or_higher,17.1,51034
2017,percent_bachelors_degree_or_higher,0,12924
2017,percent_bachelors_degree_or_higher,32.2,57042
2017,percent_bachelors_degree_or_higher,37.7,05360
2017,percent_bachelors_degree_or_higher,10,41514
2017,percent_bachelors_degree_or_higher,7.7,71658
2017,percent_bachelors_degree_or_higher,13.6,33801
2017,percent_bachelors_degree_or_higher,58,94555
2017,percent_bachelors_degree_or_higher,49.2,19129
2017,percent_bachelors_degree_or_higher,7.2,61042
2017,percent_bachelors_degree_or_higher,41.7,33029
2017,percent_bachelors_degree_or_higher,19.4,98328
2017,percent_bachelors_degree_or_higher,25.6,22714
2017,percent_bachelors_degree_or_higher,18.1,68365
2017,percent_bachelors_degree_or_higher,9.4,49848
2017,percent_bachelors_degree_or_higher,53.1,85263
2017,percent_bachelors_degree_or_higher,6,52215
2017,percent_bachelors_degree_or_higher,4,24483
2017,percent_bachelors_degree_or_higher,9.4,38617
2017,percent_bachelors_degree_or_higher,60.5,37934
2017,percent_bachelors_degree_or_higher,3.3,50078
2017,percent_bachelors_degree_or_higher,61.9,02812
2017,percent_bachelors_degree_or_higher,15.1,75760
2017,percent_bachelors_degree_or_higher,81,20052
2017,percent_bachelors_degree_or_higher,9,18623
2017,percent_bachelors_degree_or_higher,20.3,76936
2017,percent_bachelors_degree_or_higher,36.3,94515
2017,percent_bachelors_degree_or_higher,46.9,08240
